0.00	1232.88
1.00	1232.88
2.00	1232.88
3.00	1290.22
4.00	1259.50
5.00	1277.93
6.00	1296.36
7.00	1243.12
8.00	1333.23
9.00	1294.32
10.00	1288.17
11.00	1247.21
12.00	1339.37
13.00	1333.23
14.00	1306.60
15.00	1329.13
16.00	1253.36
17.00	1226.73
18.00	1337.32
19.00	1294.32
20.00	1296.36
21.00	1282.03
22.00	1261.55
23.00	1318.89
24.00	1316.84
25.00	1271.79
26.00	1306.60
27.00	1298.41
28.00	1265.64
29.00	1306.60
30.00	1310.70
31.00	1300.46
32.00	1325.04
33.00	1320.94
34.00	1277.93
35.00	1316.84
36.00	1243.12
37.00	1267.69
38.00	1331.18
39.00	1273.84
40.00	1249.26
41.00	1310.70
42.00	1331.18
43.00	1279.98
44.00	1275.88
45.00	1314.80
46.00	1337.32
47.00	1277.93
48.00	1265.64
49.00	1243.12
50.00	1322.99
51.00	1294.32
52.00	1296.36
53.00	1249.26
54.00	1259.50
55.00	1318.89
56.00	1341.42
57.00	1261.55
58.00	1273.84
59.00	1277.93
60.00	1339.37
61.00	1273.84
62.00	1257.45
63.00	1273.84
64.00	1284.08
65.00	1273.84
66.00	1257.45
67.00	1255.40
68.00	1259.50
69.00	1226.73
70.00	1351.66
71.00	1294.32
72.00	1335.28
73.00	1292.27
74.00	1284.08
75.00	1329.13
76.00	1277.93
77.00	1314.80
78.00	1327.08
79.00	1259.50
80.00	1308.65
81.00	1300.46
82.00	1288.17
83.00	1277.93
84.00	1329.13
85.00	1273.84
86.00	1288.17
87.00	1255.40
88.00	1294.32
89.00	1308.65
90.00	1322.99
91.00	1306.60
92.00	1282.03
93.00	1339.37
94.00	1277.93
95.00	1271.79
96.00	1245.16
97.00	1308.65
98.00	1286.12
99.00	1273.84
100.00	1384.43
101.00	1298.41
102.00	1329.13
103.00	1302.51
104.00	1316.84
105.00	1245.16
106.00	1302.51
107.00	1273.84
108.00	1298.41
109.00	1290.22
110.00	1282.03
111.00	1312.75
112.00	1277.93
113.00	1261.55
114.00	1267.69
115.00	1282.03
116.00	1251.31
117.00	1251.31
118.00	1277.93
119.00	1251.31
120.00	1318.89
121.00	1312.75
122.00	1312.75
123.00	1382.38
124.00	1325.04
125.00	1267.69
126.00	1298.41
127.00	1265.64
128.00	1339.37
129.00	1308.65
130.00	1226.73
131.00	1322.99
132.00	1337.32
133.00	1343.47
134.00	1400.81
135.00	1355.76
136.00	1255.40
137.00	1277.93
138.00	1292.27
139.00	1247.21
140.00	1320.94
141.00	1265.64
142.00	1198.06
143.00	1335.28
144.00	1339.37
145.00	1277.93
146.00	1277.93
147.00	1329.13
148.00	1292.27
149.00	1304.56
150.00	1349.61
151.00	1333.23
152.00	1282.03
153.00	1331.18
154.00	1339.37
155.00	1327.08
156.00	1312.75
157.00	1271.79
158.00	1329.13
159.00	1247.21
160.00	1318.89
161.00	1284.08
162.00	1298.41
163.00	1298.41
164.00	1302.51
165.00	1284.08
166.00	1339.37
167.00	1300.46
168.00	1339.37
169.00	1300.46
170.00	1316.84
171.00	1298.41
172.00	1263.60
173.00	1259.50
174.00	1267.69
175.00	1275.88
176.00	1310.70
177.00	1253.36
178.00	1329.13
179.00	1316.84
180.00	1267.69
181.00	1322.99
182.00	1306.60
183.00	1306.60
184.00	1308.65
185.00	1310.70
186.00	1251.31
187.00	1228.78
188.00	1271.79
189.00	1327.08
190.00	1335.28
191.00	1249.26
192.00	1310.70
193.00	1314.80
194.00	1265.64
195.00	1329.13
196.00	1331.18
197.00	1290.22
198.00	1320.94
199.00	1327.08
200.00	1304.56
201.00	1298.41
202.00	1316.84
203.00	1269.74
204.00	1288.17
205.00	1331.18
206.00	1286.12
207.00	1314.80
208.00	1335.28
209.00	1327.08
210.00	1261.55
211.00	1294.32
212.00	1325.04
213.00	1331.18
214.00	1298.41
215.00	1349.61
216.00	1318.89
217.00	1284.08
218.00	1261.55
219.00	1253.36
220.00	1294.32
221.00	1275.88
222.00	1329.13
223.00	1298.41
