# Wavelength (nm), Intensity (colors)
175.94	1253.36
176.16	1253.36
176.38	1253.36
176.61	1312.75
176.83	1351.66
177.05	2684.89
177.27	2897.13
177.49	3126.13
177.71	3326.27
177.93	3561.98
178.15	3872.15
178.37	3754.67
178.59	3747.41
178.81	3724.51
179.03	3750.20
179.25	3742.57
179.47	3774.96
179.69	3729.54
179.91	3742.76
180.13	3756.72
180.35	3783.53
180.58	3654.32
180.80	3682.62
181.02	3603.31
181.24	3639.43
181.46	3669.59
181.68	3534.98
181.90	3518.41
182.12	3536.10
182.34	3490.86
182.56	3529.77
182.78	3417.13
183.00	3485.46
183.22	3518.60
183.44	3506.87
183.66	3503.89
183.88	3418.06
184.10	3390.32
184.32	3459.02
184.54	3481.73
184.76	3494.58
184.98	3453.99
185.20	3506.12
185.42	3561.79
185.64	3492.53
185.86	3553.97
186.08	3568.68
186.30	3654.88
186.52	3726.19
186.74	3811.46
186.96	3772.92
187.18	3807.55
187.40	3862.47
187.62	3941.97
187.84	3807.17
188.06	3812.01
188.28	3779.99
188.50	3781.85
188.72	3845.34
188.94	3779.62
189.16	3686.53
189.38	3709.43
189.60	3620.25
189.82	3498.68
190.04	3394.23
190.26	3381.75
190.48	3462.93
190.70	3502.96
190.92	3501.47
191.14	3411.92
191.36	3516.36
191.58	3456.04
191.80	3522.69
192.02	3552.11
192.24	3596.98
192.46	3627.14
192.68	3669.03
192.90	3589.34
193.12	3560.49
193.34	3550.62
193.56	3540.01
193.78	3407.26
194.00	3521.76
194.22	3478.38
194.44	3531.63
194.66	3572.22
194.88	3589.16
195.10	3598.09
195.32	3592.32
195.54	3623.42
195.76	3585.81
195.98	3654.13
196.20	3664.00
196.42	3509.66
196.64	3475.22
196.86	3404.28
197.08	3337.63
197.30	3287.92
197.51	3314.36
197.73	3341.54
197.95	3378.40
198.17	3513.38
198.39	3410.80
198.61	3412.47
198.83	3488.06
199.05	3479.69
199.27	3470.93
199.49	3568.86
199.71	3661.58
199.93	3591.95
200.15	3540.94
200.37	3481.36
200.59	3336.51
200.81	3338.93
201.03	3345.26
201.25	3333.16
201.46	3391.81
201.68	3406.70
201.90	3325.16
202.12	3304.86
202.34	3342.29
202.56	3433.14
202.78	3438.54
203.00	3473.54
203.22	3446.55
203.44	3492.16
203.66	3475.59
203.88	3427.37
204.10	3418.43
204.31	3475.22
204.53	3397.39
204.75	3401.30
204.97	3401.68
205.19	3465.72
205.41	3611.13
205.63	3768.45
205.85	3784.65
206.07	3900.08
206.29	3995.96
206.51	3997.45
206.73	4040.83
206.94	4027.61
207.16	3958.35
207.38	3911.43
207.60	3871.59
207.82	3710.92
208.04	3612.24
208.26	3566.63
208.48	3487.69
208.70	3433.89
208.91	3478.75
209.13	3424.02
209.35	3434.07
209.57	3440.59
209.79	3402.79
210.01	3383.43
210.23	3483.22
210.45	3577.43
210.67	3594.93
210.88	3550.06
211.10	3572.03
211.32	3585.43
211.54	3529.95
211.76	3550.81
211.98	3692.30
212.20	3709.80
212.42	3731.03
212.63	3605.36
212.85	3463.49
213.07	3453.25
213.29	3411.73
213.51	3359.97
213.73	3334.84
213.95	3378.22
214.17	3366.67
214.38	3249.94
214.60	3227.78
214.82	3169.88
215.04	3186.64
215.26	3225.55
