175.94	1292.27
176.16	1292.27
176.38	1292.27
176.61	1747.80
176.83	1913.97
177.05	2060.26
177.27	2355.46
177.49	2487.11
177.71	2663.24
177.93	2614.67
178.15	2575.76
178.37	2623.16
178.59	2734.33
178.81	2588.34
179.03	2658.26
179.25	2629.01
179.47	2573.13
179.69	2686.06
179.91	2644.51
180.13	2526.90
180.35	2583.66
180.58	2557.04
180.80	2643.93
181.02	2636.61
181.24	2528.66
181.46	2502.91
181.68	2550.31
181.90	2536.26
182.12	2502.33
182.34	2440.30
182.56	2437.08
182.78	2428.89
183.00	2496.77
183.22	2466.92
183.44	2489.16
183.66	2569.32
183.88	2540.07
184.10	2562.01
184.32	2547.09
184.54	2476.87
184.76	2529.24
184.98	2483.31
185.20	2423.33
185.42	2447.32
185.64	2435.03
185.86	2556.74
186.08	2548.26
186.30	2509.05
186.52	2535.97
186.74	2563.76
186.96	2597.99
187.18	2732.58
187.40	2642.76
187.62	2705.07
187.84	2757.44
188.06	2813.32
188.28	2763.88
188.50	2705.37
188.72	2551.48
188.94	2576.05
189.16	2619.06
189.38	2562.89
189.60	2518.12
189.82	2527.19
190.04	2518.71
190.26	2521.34
190.48	2468.09
190.70	2366.57
190.92	2425.97
191.14	2381.79
191.36	2416.60
191.58	2438.55
191.80	2565.81
192.02	2574.59
192.24	2661.77
192.46	2603.26
192.68	2598.29
192.90	2573.71
193.12	2567.86
193.34	2435.03
193.56	2434.16
193.78	2384.13
194.00	2365.40
194.22	2354.29
194.44	2443.23
194.66	2466.63
194.88	2539.19
195.10	2589.80
195.32	2582.49
195.54	2603.85
195.76	2584.83
195.98	2490.33
196.20	2462.54
196.42	2485.94
196.64	2421.28
196.86	2376.81
197.08	2326.49
197.30	2343.17
197.51	2330.59
197.73	2344.92
197.95	2328.54
198.17	2363.65
198.39	2449.37
198.61	2591.27
198.83	2588.05
199.05	2596.82
199.27	2613.50
199.49	2547.67
199.71	2515.49
199.93	2546.21
200.15	2516.95
200.37	2525.15
200.59	2528.36
200.81	2502.03
201.03	2477.16
201.25	2460.78
201.46	2364.23
201.68	2316.25
201.90	2351.65
202.12	2327.37
202.34	2328.54
202.56	2428.89
202.78	2489.74
203.00	2545.92
203.22	2518.12
203.44	2494.72
203.66	2481.26
203.88	2497.06
204.10	2421.28
204.31	2402.56
204.53	2337.90
204.75	2372.13
204.97	2333.22
205.19	2387.64
205.41	2416.31
205.63	2475.99
205.85	2590.10
206.07	2707.71
206.29	2702.15
206.51	2835.85
206.73	2905.19
206.94	2861.60
207.16	2887.05
207.38	2735.50
207.60	2621.69
207.82	2597.99
208.04	2512.57
208.26	2403.15
208.48	2394.08
208.70	2286.41
208.91	2344.63
209.13	2380.62
209.35	2380.03
209.57	2397.00
209.79	2378.57
210.01	2368.33
210.23	2382.37
210.45	2363.65
210.67	2411.63
210.88	2497.94
211.10	2444.69
211.32	2495.89
211.54	2572.54
211.76	2612.33
211.98	2592.14
212.20	2535.68
212.42	2520.17
212.63	2517.54
212.85	2536.56
213.07	2468.09
213.29	2408.12
213.51	2397.59
213.73	2369.21
213.95	2302.79
214.17	2327.37
214.38	2312.45
214.60	2299.58
214.82	2321.81
215.04	2321.81
215.26	2312.74
215.48	2267.69
215.70	2247.21
215.91	2273.25
216.13	2368.91
216.35	2403.15
216.57	2458.15
216.79	2461.95
217.01	2483.89
217.23	2505.25
217.44	2480.68
217.66	2379.74
217.88	2363.94
218.10	2331.76
218.32	2333.51
218.54	2364.82
218.75	2351.36
218.97	2329.13
219.19	2349.90
219.41	2400.80
219.63	2412.80
