# Wavelength (nm), Intensity
175.94	1298.41
176.16	1298.41
176.38	1298.41
176.61	1259.50
176.83	1245.16
177.05	1283.70
177.27	1287.99
177.49	1288.92
177.71	1285.57
177.93	1287.43
178.15	1292.45
178.37	1292.08
178.59	1291.15
178.81	1295.62
179.03	1295.62
179.25	1293.01
179.47	1294.13
179.69	1292.08
179.91	1285.94
180.13	1283.33
180.35	1289.48
180.58	1289.85
180.80	1293.57
181.02	1292.83
181.24	1287.24
181.46	1284.45
181.68	1285.38
181.90	1284.08
182.12	1283.70
182.34	1293.57
182.56	1293.39
182.78	1287.43
183.00	1285.38
183.22	1298.04
183.44	1298.04
183.66	1295.06
183.88	1291.34
184.10	1285.75
184.32	1286.87
184.54	1284.26
184.76	1282.21
184.98	1283.89
185.20	1285.57
185.42	1285.94
185.64	1273.28
185.86	1266.95
186.08	1273.28
186.30	1280.91
186.52	1283.52
186.74	1288.92
186.96	1293.01
187.18	1289.48
187.40	1293.76
187.62	1292.27
187.84	1293.76
188.06	1293.39
188.28	1298.78
188.50	1301.02
188.72	1301.39
188.94	1302.88
189.16	1304.74
189.38	1298.60
189.60	1299.53
189.82	1294.87
190.04	1295.99
190.26	1291.90
190.48	1299.34
190.70	1303.63
190.92	1294.32
191.14	1292.27
191.36	1293.57
191.58	1286.50
191.80	1289.66
192.02	1289.66
192.24	1299.34
192.46	1299.72
192.68	1298.23
192.90	1291.71
193.12	1279.79
193.34	1282.40
193.56	1282.77
193.78	1278.49
194.00	1280.17
194.22	1281.84
194.44	1278.30
194.66	1276.82
194.88	1273.84
195.10	1274.95
195.32	1285.38
195.54	1293.94
195.76	1290.22
195.98	1287.24
196.20	1284.63
196.42	1288.73
196.64	1287.99
196.86	1289.66
197.08	1284.63
197.30	1286.50
197.51	1290.41
197.73	1287.06
197.95	1289.48
198.17	1293.57
198.39	1293.01
198.61	1293.57
198.83	1285.75
199.05	1288.17
199.27	1286.12
199.49	1287.80
199.71	1285.94
199.93	1288.73
200.15	1286.12
200.37	1285.75
200.59	1282.40
200.81	1288.73
201.03	1295.81
201.25	1305.30
201.46	1299.90
201.68	1302.69
201.90	1303.63
202.12	1309.02
202.34	1301.58
202.56	1292.08
202.78	1286.31
203.00	1292.64
